CustomerID,TotalSpending,TotalTransaction,TotalQuantity,AvgPrice,Recency
15640,11411.92,15,5748,2.92,8
15641,3458.35,8,2860,2.04,32
15642,105.78,1,270,0.42,365
15645,443.16,2,140,4.6,50
15646,526.97,3,657,1.59,8
15647,169.0,1,124,1.69,51
15649,1354.35,3,293,6.07,3
15650,553.88,2,210,4.86,157
15651,612.76,2,392,1.97,56
15652,1068.2,4,449,4.27,23
15658,1399.37,4,451,4.87,8
15659,226.04,2,50,5.86,22
15660,1212.13,7,843,2.26,1
15661,906.15,6,543,2.93,15
15662,283.73,2,145,3.78,297
15664,867.6,3,373,2.53,85
15665,1764.86,3,1123,2.22,47
15666,632.94,2,469,2.04,108
15670,152.15,1,41,5.24,192
15672,45.3,1,10,6.88,361
15673,3478.09,5,1823,2.68,87
15674,4501.63,8,2373,3.47,53
15675,218.35,1,97,3.71,40
15677,648.4,2,356,3.47,57
15678,1473.24,2,838,2.99,31
15680,3173.9,8,2122,3.08,2
15681,1563.54,9,576,4.25,15
15682,318.24,2,222,2.14,235
15683,330.79,1,201,2.57,109
15684,173.95,3,77,4.91,183
15685,55.98,1,36,1.76,86
15686,90.0,1,72,1.25,56
15688,190.57,1,95,2.38,54
15689,266.93,1,123,3.61,253
15691,434.5,3,140,3.63,30
15693,37.5,1,30,1.25,295
15694,4331.41,12,981,4.52,1
15695,721.06,2,272,4.53,233
15696,1170.11,5,371,6.03,59
15697,246.75,1,127,3.45,325
15698,46.2,1,60,0.95,260
15702,140.39,2,103,3.42,112
15704,1441.04,2,681,3.11,138
15708,969.19,3,369,4.51,5
15709,194.6,1,48,5.25,225
15710,898.87,1,641,2.46,53
15711,420.25,2,199,3.38,192
15712,2400.05,7,791,4.02,15
15713,654.09,3,360,4.26,2
15714,453.93,3,175,2.49,89
15715,658.02,5,246,4.09,191
15716,1913.55,8,1070,2.89,5
15717,456.7,4,154,3.77,57
15718,293.79,1,95,5.05,176
15719,5165.9,18,2638,2.67,17
15720,140.49,1,46,4.18,186
15722,3022.79,6,1256,3.92,81
15723,740.0,3,354,2.84,47
15724,92.6,1,44,2.6,36
15726,321.91,1,123,4.84,26
15727,4212.65,8,2845,3.84,23
15728,544.6,2,132,4.13,15
15729,107.55,2,19,5.7,36
15730,605.7,2,372,3.21,17
15731,125.3,1,122,1.11,189
15732,1387.95,9,1146,2.24,8
15734,923.85,2,170,21.65,72
15735,327.68,1,206,3.23,57
15736,1767.12,2,1208,3.28,71
15738,8560.55,26,6303,1.96,8
15741,208.62,2,70,4.04,94
15742,156.87,1,51,3.54,255
15747,1553.17,6,878,2.34,11
15748,465.45,2,211,3.47,85
15750,4330.46,12,2806,2.92,2
15751,1380.44,11,443,4.79,96
15752,1557.96,3,985,2.18,8
15754,2579.04,6,1563,3.85,129
15755,3628.87,11,2607,2.49,15
15757,2225.94,4,1266,3.97,22
15759,577.89,4,463,4.41,147
15760,13916.34,2,2,6958.17,266
15761,143.05,1,31,7.29,78
15764,1223.11,2,895,2.61,70
15765,370.63,1,335,2.7,302
15766,516.0,2,164,3.46,92
15768,14687.06,31,3971,5.13,112
15769,32451.6,21,19432,1.73,7
15770,321.45,1,67,6.03,248
15771,1006.54,3,512,3.34,240
15772,280.88,1,110,4.52,54
15773,138.84,1,99,2.09,45
15774,1017.54,5,378,4.87,54
15775,45.6,1,192,0.29,267
15777,715.5,3,221,5.28,32
15778,307.95,1,101,4.63,67
15779,124.08,2,20,8.36,99
15782,1399.36,1,980,1.86,66
15784,848.33,2,381,3.99,103
15785,3640.96,11,2867,2.35,15
15786,3582.62,2,2617,3.31,53
15788,221.83,1,115,4.88,144
15789,1610.71,5,2061,2.02,67
15791,1995.65,3,1239,2.18,165
15792,933.84,2,606,2.44,35
15793,1433.96,5,1132,2.22,14
15794,777.0,2,288,3.38,372
15795,1369.86,7,830,2.65,66
15796,2463.02,9,873,4.26,10
15797,613.68,2,408,1.55,217
15798,1535.37,3,915,2.43,128
15799,537.2,1,386,2.22,54
15800,530.18,5,243,2.58,89
15803,1513.84,3,740,3.05,81
15805,4660.75,13,2838,2.69,21
15807,913.62,2,1102,2.63,44
15808,14482.03,18,5775,3.3,5
15809,758.67,2,399,15.68,95
15810,1607.06,4,792,2.5,22
15811,1557.38,2,805,3.14,1
15812,3400.33,7,2528,2.52,71
15814,689.11,2,457,2.98,29
15816,144.15,2,54,3.7,178
15817,2766.4,3,1596,2.99,56
15818,340.5,1,284,1.83,224
15819,2029.34,6,1571,1.82,67
15822,954.59,4,575,2.33,129
15823,3882.17,3,1774,3.64,8
15824,890.94,2,478,2.59,89
15826,943.97,1,861,2.59,204
15827,1957.98,16,942,5.17,8
15828,1108.82,1,367,4.54,11
15833,80.4,1,24,3.87,373
15834,1539.24,3,854,3.39,12
15837,385.03,1,216,3.39,121
15838,40519.92,16,46296,1.49,3
15841,1518.35,5,1449,2.16,22
15842,548.8,2,296,3.41,29
15845,714.51,3,202,5.09,172
15846,107.01,1,79,1.82,21
15847,433.3,3,194,3.79,64
15848,137.99,1,45,3.32,257
15850,771.87,4,1036,2.2,12
15851,109.73,1,67,1.99,162
15852,96.55,1,12,7.62,162
15854,2609.16,9,765,3.84,12
15855,340.48,1,242,2.06,112
15856,17703.63,26,9359,2.15,1
15857,273.48,1,276,1.78,66
15858,2508.77,9,1751,2.89,3
15859,438.46,1,174,4.94,68
15860,1498.8,10,894,3.18,4
15861,1222.28,4,1309,1.56,92
15862,2033.64,10,1059,2.82,9
15863,286.26,3,143,2.95,253
15864,244.44,1,294,1.24,17
15865,1346.29,2,773,3.61,49
15867,5224.81,17,3061,3.34,5
15868,94.53,1,57,2.52,219
15869,171.47,1,98,2.34,262
15870,506.02,3,171,4.05,32
15871,33.1,1,5,6.62,73
15872,413.0,2,280,2.46,14
15873,313.92,4,1152,0.28,135
15874,6878.88,14,2568,7.15,23
15875,108.52,1,74,1.77,282
15876,1449.14,2,886,3.7,45
15878,330.77,2,243,2.19,197
15879,1137.8,4,639,3.33,40
15880,329.03,1,202,2.23,5
15882,979.62,6,538,1.98,4
15884,244.6,2,152,2.18,68
15885,1572.47,12,511,3.96,19
15886,871.78,3,520,3.42,52
15887,1027.15,3,605,2.7,42
15888,260.85,2,63,4.37,36
15889,1279.6,7,735,2.79,5
15890,535.65,5,119,12.55,30
15892,128.2,1,46,2.76,305
15893,305.28,1,288,1.06,117
15894,151.44,1,111,2.08,5
15898,4129.26,22,1820,3.62,3
15899,56.25,1,39,4.12,4
15900,549.29,3,440,2.1,49
15901,335.99,4,316,2.07,87
15902,145.01,1,124,2.15,16
15903,3813.08,5,1516,2.89,14
15905,114.69,1,82,2.77,179
15906,962.5,3,205,6.76,10
15908,758.62,2,173,3.34,126
15910,1432.29,7,1145,1.76,36
15911,1700.24,8,810,2.8,259
15912,810.08,7,574,2.92,72
15913,6.3,1,3,2.1,170
15914,205.99,2,149,3.47,14
15915,364.45,1,414,1.75,37
15916,1874.83,7,931,3.7,2
15917,407.07,4,206,2.37,242
15918,248.65,1,87,3.47,267
15919,214.08,1,175,3.07,4
15920,401.64,5,139,4.18,60
15921,452.23,3,173,4.35,32
15922,369.5,1,138,4.41,9
15923,127.08,1,122,2.81,8
15924,102.82,1,103,3.56,367
15926,134.44,1,155,1.04,178
15927,106.54,1,66,3.0,283
15928,293.53,1,164,2.24,292
15929,594.0,1,120,4.95,280
15931,239.9,1,118,4.81,64
15934,2190.66,2,2166,1.77,53
15936,282.79,2,211,2.93,15
15938,330.23,4,209,2.15,92
15939,2945.38,1,1532,1.91,10
15941,405.0,1,60,6.75,273
15943,271.29,2,183,1.73,285
15944,1839.14,3,809,3.58,29
15945,646.27,4,345,3.76,1
15946,2304.18,3,1614,2.54,138
15948,553.85,1,285,2.57,60
15950,5376.2,6,2635,2.91,11
15951,304.95,1,107,4.85,17
15953,1990.8,11,950,3.99,5
15954,190.75,1,119,1.7,225
15955,4242.1,9,2078,2.9,8
15956,617.6,2,278,2.05,187
15957,492.36,2,242,2.3,56
15958,357.77,3,121,3.15,39
15959,542.89,3,269,3.82,318
15960,410.95,4,258,3.55,10
15961,451.29,1,154,3.74,15
15962,289.48,1,228,1.65,85
15964,269.21,1,93,3.5,299
15965,2119.26,10,953,2.58,3
15966,426.53,1,275,1.99,86
15967,2568.32,10,978,3.14,15
15968,404.55,1,247,2.58,24
15969,460.95,2,99,6.87,61
15970,703.22,1,382,3.15,234
15971,1702.98,6,534,3.54,21
15972,1769.33,5,468,5.21,92
15973,680.62,3,195,5.13,2
15976,1266.77,4,778,2.58,46
15978,2180.64,2,1556,2.45,68
15979,329.22,1,450,1.28,238
15980,4144.82,4,3262,2.02,126
15981,5954.29,13,2961,2.88,37
15982,324.51,1,131,3.43,241
15983,2458.9,6,1540,2.12,1
15984,5735.09,21,3971,2.55,4
15985,1572.86,5,1664,1.8,72
15986,186.3,1,100,2.14,17
15987,216.7,2,152,2.03,4
15988,582.11,2,296,2.83,187
15989,368.31,2,169,3.14,11
15990,1205.64,5,643,2.71,130
15991,150.55,1,41,6.83,170
15992,854.61,2,497,2.32,32
15994,761.41,2,289,3.49,47
15995,694.54,1,352,2.77,50
15996,617.07,2,358,3.18,2
15998,5193.92,11,3318,2.58,29
15999,20.4,1,24,0.85,371
16001,583.39,1,337,2.33,17
16002,169.21,1,70,2.82,261
16003,2878.46,5,1025,3.99,17
16004,2146.39,5,1076,3.07,110
16005,1786.78,6,989,2.25,11
16006,231.42,1,121,2.42,23
16007,1359.25,3,1243,1.95,19
16008,4860.35,12,2914,2.57,18
16010,1302.46,8,717,1.97,12
16011,2486.0,14,1413,2.92,2
16012,1563.3,2,961,2.49,37
16013,20009.84,39,10344,2.48,7
16014,453.45,2,204,2.49,44
16016,980.91,4,417,3.51,2
16017,1333.7,4,533,3.28,53
16018,289.23,2,313,1.69,32
16019,13542.92,18,5226,3.9,17
16021,487.03,2,276,2.45,31
16024,232.96,2,107,1.93,47
16027,1113.74,9,952,3.69,93
16028,82.2,1,18,5.3,231
16029,41184.3,47,16278,4.01,8
16032,1965.72,6,1467,2.13,92
16033,1985.63,8,723,3.45,5
16034,473.62,3,343,2.22,30
16035,217.73,1,33,7.77,196
16036,1797.92,2,653,4.02,60
16037,654.32,2,338,2.9,180
16039,456.4,2,409,1.74,59
16040,1103.35,4,501,4.18,66
16042,1067.85,3,687,2.98,15
16043,1082.6,4,508,3.72,15
16044,340.84,1,170,3.02,71
16045,2094.23,4,1211,2.52,52
16046,235.78,1,248,2.52,198
16047,107.14,1,1,107.14,318
16048,818.79,4,425,2.22,9
16049,777.34,3,369,2.73,11
16050,162.8,2,110,2.15,19
16051,188.44,1,80,2.64,317
16053,2122.89,4,1274,3.71,49
16054,1327.98,3,411,10.63,54
16057,1591.73,3,828,3.3,155
16058,62.7,1,18,3.35,42
16059,1718.66,7,841,2.72,3
16060,541.95,3,243,4.5,36
16061,89.65,1,19,11.38,67
16062,1709.83,4,1235,2.68,15
16064,109.31,1,55,2.7,361
16065,1992.13,8,1207,2.11,1
16067,3269.11,3,1236,3.85,198
16068,115.73,1,48,2.58,229
16069,457.7,1,138,5.18,53
16071,750.56,3,517,2.34,163
16072,3595.77,3,1440,3.7,64
16074,252.5,1,38,7.42,26
16075,736.93,2,271,4.7,138
16077,2300.4,1,840,2.02,261
16078,283.79,1,184,2.06,305
16080,385.4,2,170,3.15,21
16081,1637.14,4,757,3.19,2
16082,106.75,1,39,4.14,306
16083,1033.8,2,606,2.04,18
16085,1359.52,7,746,3.06,16
16086,1743.6,6,1015,3.09,3
16087,1739.92,5,664,2.41,25
16088,1437.43,2,373,4.36,211
16089,263.49,2,119,3.24,22
16090,180.56,1,58,4.42,260
16092,770.08,3,560,2.04,140
16094,2617.33,7,1373,4.65,11
16095,447.05,1,265,2.41,92
16096,1264.35,3,545,5.7,52
16098,2435.67,8,1529,3.19,9
16099,841.3,4,526,1.83,53
16100,582.64,1,438,1.69,98
16101,1938.46,3,1087,3.0,70
16103,4762.07,16,2081,3.18,25
16104,2476.25,8,925,3.62,54
16105,2049.23,4,1795,1.84,74
16108,1393.42,3,858,3.2,70
16109,327.6,1,480,0.68,334
16110,460.64,1,160,3.84,158
16111,549.33,1,233,3.04,64
16115,892.92,4,595,2.39,33
16117,422.19,2,191,2.52,38
16118,4376.25,1,2851,2.76,288
16119,1297.45,6,571,3.31,30
16120,1658.37,2,1283,1.48,58
16121,595.38,3,303,2.23,26
16122,316.92,3,270,1.98,2
16124,1523.49,3,749,3.96,54
16125,4292.35,14,1819,3.61,3
16126,8356.83,11,4027,3.07,15
16127,145.06,1,68,2.81,362
16128,1920.83,6,1457,2.24,16
16129,1396.05,3,1261,3.46,43
16130,987.48,4,296,5.92,58
16131,6450.88,6,2966,2.94,11
16132,664.2,2,280,4.53,180
16133,8403.22,23,4766,5.91,12
16134,1527.25,3,1266,2.31,59
16135,301.9,1,186,3.52,219
16136,237.42,1,234,1.33,299
16137,422.7,1,210,2.7,316
16138,910.35,3,774,4.01,14
16139,475.74,2,272,2.78,358
16140,832.42,2,646,2.19,7
16141,335.54,1,172,5.95,53
16143,2485.89,7,1092,3.18,5
16145,3005.95,8,2147,3.44,24
16146,212.25,1,117,2.39,84
16147,2023.91,4,1149,2.96,36
16148,310.3,1,178,2.16,72
16149,141.7,1,290,0.73,65
16150,2342.57,6,1117,3.22,8
16153,3309.26,6,2620,2.45,56
16155,796.9,5,495,3.46,17
16156,3096.14,11,1932,2.37,18
16158,628.32,9,182,7.06,158
16159,884.59,3,399,3.87,106
16161,7210.59,25,3760,2.64,4
16163,1992.98,5,576,5.22,1
16165,79.9,1,2,39.95,141
16166,435.83,2,173,3.57,64
16167,1386.12,5,1494,4.18,50
16168,6848.87,40,3207,4.4,5
16170,4983.95,14,4286,1.83,31
16172,744.34,3,632,2.01,109
16174,1237.2,4,780,1.75,127
16175,798.85,3,399,3.01,107
16176,2052.69,4,952,3.58,57
16177,1915.36,7,926,3.74,72
16178,414.7,1,210,3.05,37
16180,5995.69,5,3946,2.04,114
16182,3354.0,5,2096,1.52,74
16183,739.1,3,238,4.11,30
16185,115.31,1,61,2.85,200
16186,5019.17,15,3805,1.97,8
16188,105.8,1,56,3.79,44
16190,2508.47,7,1143,4.22,30
16191,10497.3,11,5997,3.2,11
16192,351.3,1,208,2.08,371
16193,315.98,1,160,3.04,46
16194,308.6,1,140,5.39,11
16195,323.25,1,123,3.33,359
16196,93.3,1,26,3.71,124
16197,2016.71,9,1420,3.24,105
16198,629.36,1,255,3.48,73
16199,942.75,7,321,3.34,28
16200,4539.23,10,2552,2.95,18
16201,248.65,1,135,3.69,51
16202,2136.72,8,1116,4.13,53
16203,521.64,3,345,2.62,8
16204,534.53,2,453,2.41,16
16205,1062.48,3,936,2.29,32
16206,2052.81,9,1107,3.3,23
16208,2776.19,8,1208,3.49,30
16209,1884.16,4,716,4.06,18
16210,17403.21,19,6704,4.14,4
16211,543.57,2,365,2.59,57
16212,603.37,2,327,3.49,254
16214,975.5,1,888,3.36,71
16218,1355.29,7,1149,1.53,9
16219,40.8,1,48,0.85,136
16221,1325.8,7,787,3.2,3
16222,498.5,1,138,4.9,357
16223,1087.05,2,643,2.72,10
16224,321.24,1,439,2.38,23
16225,1762.99,10,788,3.08,38
16226,417.05,2,329,1.8,14
16227,713.0,2,346,3.03,130
16228,885.71,3,555,2.96,21
16229,1857.26,4,974,2.44,17
16231,1074.47,4,563,2.23,15
16232,1722.09,3,1299,2.02,56
16233,1429.03,7,515,4.54,2
16234,333.18,3,170,3.06,112
16235,1186.4,4,458,5.34,11
16237,136.65,1,57,4.13,73
16238,63.66,1,85,0.81,58
16239,1078.0,4,464,2.54,18
16241,1680.2,4,912,2.62,5
16242,3824.79,7,1952,2.98,17
16244,1056.63,1,619,2.63,8
16246,821.35,2,336,2.89,95
16250,401.94,2,168,4.04,9
16251,128.31,1,44,3.03,148
16252,295.09,1,158,3.2,18
16253,3588.34,5,2797,2.15,56
16254,967.44,3,543,3.15,14
16255,2284.34,8,1282,3.33,1
16256,876.94,2,1009,5.4,129
16258,6739.01,10,4206,2.41,23
16259,340.94,3,143,2.87,46
16261,312.62,2,153,2.26,22
16262,755.15,1,446,3.05,14
16263,348.16,1,197,2.76,59
16264,823.53,2,616,2.59,74
16265,1488.17,3,568,5.99,22
16266,896.06,7,393,4.75,59
16267,186.66,1,198,1.25,227
16269,717.57,1,579,2.31,73
16271,1993.18,5,1335,2.14,93
16273,318.34,2,40,8.07,284
16274,351.75,1,153,4.31,9
16275,1591.24,2,932,3.44,110
16276,1818.79,2,1047,2.84,115
16277,188.69,1,33,6.52,369
16278,551.46,2,228,5.91,116
16279,4195.5,6,2637,2.66,21
16280,238.05,1,101,3.81,361
16281,1361.96,2,636,2.56,59
16282,1139.28,2,676,3.86,123
16283,2779.51,3,1631,2.28,54
16284,205.8,1,139,2.07,29
16285,176.9,1,60,2.99,282
16286,328.95,2,101,4.17,113
16287,864.48,4,1128,2.12,12
16288,129.85,1,19,8.72,106
16289,136.31,1,97,1.81,98
16290,1957.7,4,957,5.17,100
16291,117.72,1,1,117.72,318
16292,951.51,4,497,5.3,16
16293,2408.96,6,1040,3.87,3
16294,126.05,1,54,2.72,112
16296,1313.67,4,645,3.22,262
16298,487.5,4,110,5.64,33
16299,193.65,1,107,2.89,113
16300,1367.32,3,643,2.57,66
16301,107.33,1,41,3.32,372
16303,2567.64,4,1200,3.31,28
16304,381.66,1,228,2.76,330
16306,560.55,2,255,2.85,3
16307,1194.92,3,1123,1.83,65
16308,2560.0,3,8000,0.32,42
16310,460.08,2,270,3.13,50
16312,171.15,1,53,5.62,68
16314,1491.4,3,636,3.62,25
16315,176.34,1,68,4.16,172
16316,2806.0,5,1573,3.51,16
16317,850.86,2,346,4.73,186
16320,4590.53,4,2587,3.07,89
16321,230.9,2,124,2.1,262
16323,146.16,1,96,1.73,213
16325,3003.26,9,2270,2.42,60
16326,1682.03,10,401,5.63,19
16327,6874.97,11,5956,2.15,5
16328,310.83,1,141,2.88,199
16329,1664.92,4,797,2.27,63
16330,373.47,4,179,2.36,60
16331,2037.7,6,756,4.92,68
16332,417.21,4,331,3.12,67
16334,263.73,1,206,2.74,128
16335,2753.52,7,1004,3.49,187
16336,3517.69,4,1473,3.68,56
16340,961.93,2,833,1.65,75
16341,1878.92,3,1624,1.6,73
16343,285.54,1,170,3.48,43
16344,741.32,3,688,1.84,145
16345,613.33,1,323,2.66,119
16346,224.51,1,289,1.46,21
16347,2595.51,9,1374,3.28,24
16348,328.77,1,359,1.45,66
16350,1137.42,5,532,3.96,10
16351,3176.13,12,2075,2.06,47
16353,3323.75,16,1525,2.07,5
16354,723.66,3,442,2.59,15
16355,416.35,1,179,3.19,11
16356,204.1,3,97,2.13,12
16357,209.49,1,143,1.92,17
16358,892.15,1,763,1.92,30
16359,946.83,7,581,3.27,12
16362,212.17,1,127,2.61,73
16365,1766.78,7,631,4.43,3
16366,1220.83,3,626,3.26,218
16367,549.81,1,460,1.6,19
16368,141.53,1,56,3.39,71
16369,1111.15,4,559,3.65,72
16371,157.2,1,108,3.69,84
16372,934.58,3,564,2.2,45
16373,309.49,2,119,2.88,18
16374,1256.67,3,534,3.23,38
16375,104.0,2,74,1.71,106
16377,632.28,1,1428,0.53,253
16381,247.85,2,108,3.04,31
16382,353.1,2,167,4.23,44
16383,2252.93,5,1129,2.88,32
16384,774.45,2,601,1.96,65
16385,473.69,3,285,2.07,2
16386,765.59,1,495,2.48,23
16387,788.1,4,404,3.28,31
16388,186.05,1,83,2.87,289
16390,467.5,3,122,5.69,172
16391,1052.26,4,715,2.34,36
16392,538.81,2,403,2.23,49
16393,2441.61,11,1514,1.94,5
16395,2036.35,9,1429,2.22,29
16396,137.8,1,80,1.9,112
16397,123.13,1,43,5.63,264
16399,222.2,1,189,2.66,25
16400,2755.92,8,1894,2.43,31
16401,2750.83,11,2153,1.74,15
16402,205.65,1,102,2.66,5
16406,374.01,2,141,3.16,86
16407,681.97,4,355,3.66,25
16408,231.93,1,227,1.48,227
16409,3629.76,7,2360,2.54,16
16410,130.32,1,348,0.8,370
16411,673.24,3,399,2.07,5
16412,457.2,4,225,2.49,29
16413,259.83,1,135,2.88,11
16414,424.96,3,174,2.95,67
16415,496.49,2,330,2.22,219
16416,1906.48,6,1526,2.44,26
16417,35.7,1,6,5.95,128
16418,397.62,2,284,3.39,44
16419,504.99,2,273,3.33,213
16420,75.0,1,120,1.03,32
16421,526.27,3,123,6.69,12
16422,28904.67,59,32569,1.98,5
16424,309.5,1,124,3.34,18
16428,638.49,3,575,2.25,49
16430,817.09,6,204,5.45,17
16433,200.26,1,108,2.23,44
16434,1161.89,5,550,4.22,82
16435,1003.07,3,608,4.13,148
16436,319.14,3,227,2.25,304
16437,301.25,2,197,2.07,17
16439,310.7,1,74,4.67,358
16440,216.3,1,90,2.94,129
16441,637.93,3,305,3.18,53
16442,282.68,2,137,2.6,240
16443,162.24,1,96,1.69,156
16444,2971.21,13,1538,2.48,26
16445,352.65,3,176,2.08,22
16447,471.19,2,94,6.8,226
16448,178.13,1,100,1.98,107
16450,1193.81,2,481,4.3,220
16451,746.18,2,404,2.58,197
16452,332.17,2,199,1.86,266
16453,251.71,2,139,3.13,166
16454,24.05,2,6,3.02,242
16455,2535.69,6,2113,2.6,7
16456,4630.16,9,2541,2.83,9
16458,2208.15,12,1241,2.36,11
16459,71.79,1,59,2.57,365
16461,1402.91,2,885,2.45,226
16465,746.24,2,504,2.41,56
16466,2171.13,8,992,3.47,19
16467,2869.16,7,7384,1.22,144
16468,712.62,2,340,2.35,106
16469,178.48,1,72,3.74,150
16470,1664.08,7,813,2.52,32
16471,966.03,3,529,2.77,29
16472,789.6,2,252,7.02,70
16473,154.72,1,100,1.67,10
16476,350.35,1,187,3.51,67
16477,1825.56,5,1217,2.28,7
16481,453.38,1,201,2.63,318
16485,1923.54,4,918,3.2,68
16486,134.36,1,24,6.84,173
16487,209.4,2,163,2.01,213
16489,303.7,2,38,7.47,16
16490,205.41,1,113,2.39,72
16491,801.66,1,582,2.21,49
16492,385.56,1,235,2.55,176
16493,780.46,3,824,2.46,80
16496,731.25,3,653,2.28,67
16497,3729.59,17,1654,4.21,49
16499,2212.89,6,1237,3.14,10
16500,443.05,3,263,2.44,10
16501,1191.23,1,628,2.59,19
16502,258.55,2,220,4.2,256
16503,2182.41,7,966,4.01,31
16507,142.71,1,111,1.96,208
16508,240.95,1,103,3.64,266
16510,1777.5,6,930,3.79,8
16511,842.16,3,364,3.17,33
16515,1554.92,5,747,2.51,15
16518,475.05,2,197,4.58,57
16519,327.68,3,120,3.95,1
16520,1427.57,4,704,2.6,1
16521,1140.11,3,1014,2.53,51
16522,433.36,2,212,4.75,71
16523,2497.86,7,714,5.35,51
16524,306.19,2,259,3.41,82
16525,11535.29,23,7231,3.22,2
16526,426.85,1,173,5.65,220
16527,1004.88,1,602,3.26,60
16529,1531.55,3,541,3.66,113
16530,48.35,1,17,5.88,304
16531,1053.74,4,948,2.59,17
16532,2007.84,2,528,3.78,67
16534,635.9,1,168,5.13,278
16535,378.29,2,308,2.26,21
16537,23.35,1,59,0.51,277
16538,395.07,3,254,1.96,177
16539,2343.2,7,838,6.06,9
16540,205.75,1,105,2.71,50
16541,424.03,1,173,3.69,371
16542,137.7,1,96,2.29,37
16543,292.21,1,317,1.35,227
16544,376.7,4,150,2.78,155
16545,350.52,1,244,2.03,11
16546,4819.32,4,3818,2.18,8
16547,104.26,1,108,2.21,182
16548,30.15,1,6,5.02,235
16549,8746.9,24,4793,2.07,33
16550,7069.27,14,4122,2.7,4
16551,1315.0,4,1106,4.02,59
16552,95.29,1,39,4.64,9
16553,10864.19,21,11827,1.96,32
16554,2004.62,5,944,3.81,22
16555,1629.79,4,1641,2.02,141
16556,4698.79,10,2463,4.59,11
16558,5535.02,19,2711,3.37,2
16559,175.0,1,61,3.96,33
16560,2206.97,6,1103,4.2,33
16562,223.86,1,264,1.19,112
16563,3334.82,5,2098,2.37,36
16564,87.8,1,40,3.29,205
16565,599.35,3,165,4.18,42
16568,1020.9,2,366,12.29,63
16569,1331.03,4,895,2.0,267
16570,3695.91,10,2180,5.51,15
16571,2827.05,7,2464,1.9,31
16574,850.34,2,586,1.99,59
16576,540.87,2,323,3.31,56
16577,380.0,1,142,4.24,302
16578,156.6,1,108,1.45,262
16579,295.05,1,119,5.05,61
16583,297.95,2,153,2.38,9
16584,2220.09,3,1267,2.51,68
16585,341.59,2,151,3.08,229
16586,998.83,2,253,5.04,80
16588,1361.28,4,882,3.07,22
16589,153.12,1,168,1.28,86
16590,605.9,2,240,3.83,36
16592,3694.23,12,2577,2.17,11
16593,741.11,5,261,4.23,26
16595,1397.59,4,996,2.1,12
16596,329.48,3,130,3.64,2
16599,172.8,1,159,2.73,21
16600,1339.89,7,1275,2.01,10
16601,434.3,2,258,3.14,26
16602,235.25,1,93,3.99,24
16604,432.45,2,175,2.98,198
16605,60.48,1,144,0.42,360
16606,357.66,2,148,4.44,40
16607,2359.16,11,1577,2.68,35
16608,1286.62,2,612,3.42,89
16611,1655.64,5,827,4.04,39
16612,2057.77,5,913,3.4,15
16614,673.6,2,126,6.75,38
16615,291.5,1,211,3.31,262
16619,1712.12,3,922,3.67,19
16620,1579.97,4,1058,2.21,25
16622,225.4,1,44,5.96,179
16623,885.79,3,403,3.31,37
16625,1320.95,4,893,2.19,58
16628,130.05,2,55,4.2,43
16630,106.8,1,72,1.6,43
16631,1892.52,7,775,4.08,117
16632,406.4,2,256,1.61,121
16634,1596.71,5,1239,4.55,8
16635,473.0,1,277,2.2,42
16636,3802.04,4,2186,2.62,74
16638,749.81,6,396,2.92,4
16639,490.47,1,241,4.18,45
16640,179.4,1,146,1.41,33
16641,323.4,1,198,1.98,337
16642,389.12,1,296,2.45,51
16643,435.6,1,284,2.36,58
16645,160.39,1,117,2.38,371
16646,678.8,1,1072,1.62,85
16647,327.84,2,250,3.42,78
16648,382.14,2,222,2.54,91
16649,306.58,1,82,6.81,156
16650,1397.69,6,1139,2.32,56
16651,136.2,1,60,2.93,222
16652,10776.42,9,4194,4.15,40
16654,1110.2,5,421,4.14,4
16655,2633.74,7,1575,2.8,47
16656,8207.37,15,6539,1.95,56
16658,690.83,6,277,3.66,4
16660,611.9,3,420,3.26,58
16661,932.76,4,364,3.34,176
16662,151.05,1,35,4.56,30
16663,165.0,1,100,1.65,365
16664,109.2,1,24,5.25,205
16666,98.73,1,121,2.22,257
16668,555.7,7,455,2.58,23
16670,3934.25,9,1978,3.17,29
16673,171.13,1,95,2.81,315
16675,608.86,2,296,2.78,77
16676,769.78,2,291,5.62,38
16677,880.62,2,457,3.33,47
16679,663.31,3,247,5.19,2
16680,637.75,2,283,2.99,164
16681,151.5,1,85,2.1,277
16683,320.25,1,190,3.21,169
16684,80489.21,27,54555,2.67,15
16686,1921.19,9,1442,2.11,25
16687,157.63,1,141,2.0,26
16690,127.45,2,71,2.84,29
16691,178.83,2,92,6.49,54
16692,638.7,2,726,1.05,44
16693,701.62,3,455,2.39,47
16694,98.3,1,26,16.67,359
16695,191.9,2,184,2.2,197
16699,994.6,7,640,2.43,16
16700,4091.16,13,2858,2.29,2
16701,4518.43,13,4653,2.04,59
16702,1110.83,4,692,3.68,51
16704,664.16,2,433,2.85,254
16705,29480.06,22,16826,3.48,36
16707,533.41,4,396,2.49,36
16709,6026.14,9,2410,4.29,15
16710,3823.78,13,2543,2.49,4
16711,1217.45,4,379,4.32,15
16712,621.56,2,344,3.25,37
16713,7619.21,18,4400,3.62,2
16714,368.27,1,239,2.99,306
16715,323.8,1,532,1.24,198
16716,1248.48,1,792,1.53,266
16717,3127.85,9,1360,3.4,2
16718,3006.08,5,1924,2.45,5
